sensor,time,power,temperature,flag_missing_temperature,flag_bad_coordinates,flag_physical_outlier,flag_sensor_iqr_outlier,flag_rolling_spike,flag_row_outlier
N103,1004054400.0,1000.0,-66.56083,False,False,True,False,True,True
N103,1004054400.0,1400.0,83.10592,False,False,False,True,True,True
N103,1008374400.0,939.54987,,True,False,False,False,False,True
N103,1013558400.0,1000.0,,True,False,False,False,False,True
N103,1030838400.0,1000.0,-40.87211,False,False,True,False,True,True
N103,1054166400.0,1000.0,,True,False,False,False,False,True
N103,1073174400.0,916.0569,-69.66757,False,False,True,False,True,True
N103,1112054400.0,1000.0,,True,False,False,False,False,True
N103,1116374400.0,900.9939,,True,False,False,False,False,True
N103,1120694400.0,1000.0,,True,False,False,False,False,True
N103,1125014400.0,1400.0,79.9893,False,False,False,True,True,True
N103,1150934400.0,889.2298,,True,False,False,False,False,True
N103,1173398400.0,881.71454,,True,False,False,False,False,True
N103,1188086400.0,1400.0,,True,False,False,False,False,True
N103,1190678400.0,1000.0,,True,False,False,False,False,True
N103,1193270400.0,875.1735,,True,False,False,False,False,True
N103,1194134400.0,1400.0,-53.18595,False,False,True,False,True,True
N103,1200182400.0,1000.0,108.47208,False,False,False,True,True,True
N103,1207094400.0,1400.0,-50.19475,False,False,True,False,True,True
N103,1227830400.0,864.01245,,True,False,False,False,False,True
N103,1229558400.0,1400.0,72.02373,False,False,False,True,True,True
N103,1264118400.0,1000.0,-78.925354,False,False,True,False,True,True
N103,1277942400.0,1000.0,,True,False,False,False,False,True
N103,1283990400.0,846.4294,,True,False,False,False,False,True
N103,1283990400.0,1000.0,-39.510185,False,False,True,False,True,True
N103,1288310400.0,1000.0,,True,False,False,False,False,True
N103,1288310400.0,1400.0,110.6761,False,False,False,True,True,True
N103,1298678400.0,1400.0,55.789684,False,False,False,True,True,True
N103,1302998400.0,1000.0,,True,False,False,False,False,True
N103,1313366400.0,1400.0,-16.51968,False,False,True,False,True,True
N103,1320278400.0,835.4005,,True,False,False,False,False,True
N103,1322870400.0,1400.0,102.3883,False,False,False,True,True,True
N103,1330646400.0,1000.0,,True,False,False,False,False,True
N103,1338422400.0,1000.0,,True,False,False,False,False,True
N103,1353974400.0,1400.0,,True,False,False,False,False,True
N103,1366934400.0,1000.0,91.346634,False,False,False,True,True,True
N103,1372118400.0,1000.0,,True,False,False,False,False,True
N103,1415318400.0,1000.0,-44.715343,False,False,True,False,True,True
N103,1429142400.0,1000.0,,True,False,False,False,False,True
N103,1443830400.0,1400.0,-34.65628,False,False,True,False,True,True
N103,1468022400.0,1400.0,,True,False,False,False,False,True
N103,1486166400.0,788.23157,115.76501,False,False,False,True,True,True
N103,1514678400.0,780.62354,71.31534,False,False,False,True,True,True
N103,1550102400.0,771.36194,,True,False,False,False,False,True
N103,1569110400.0,766.4923,,True,False,False,False,False,True
N103,1588204800.0,1400.0,55.755554,False,False,False,True,True,True
N103,1596844800.0,759.4916,,True,False,False,False,False,True
N103,1601164800.0,758.40735,,True,False,False,False,False,True
N103,1605484800.0,1400.0,,True,False,False,False,False,True
N103,1621036800.0,753.48663,,True,False,False,False,False,True
N103,1621900800.0,1400.0,,True,False,False,False,False,True
N103,1640908800.0,1000.0,92.96091,False,False,False,True,True,True
N103,1645228800.0,747.5636,-44.676342,False,False,True,False,True,True
N103,1656460800.0,744.8488,,True,False,False,False,False,True
N103,1659052800.0,1000.0,-72.088036,False,False,True,False,True,True
N103,1660780800.0,1400.0,,True,False,False,False,False,True
N103,1668556800.0,1000.0,,True,False,False,False,False,True
N103,1670284800.0,741.5075,-19.072758,False,False,True,False,True,True
N103,1683244800.0,1000.0,-33.7341,False,False,True,False,True,True
N103,1697068800.0,1400.0,,True,False,False,False,False,True
N103,1732492800.0,1400.0,,True,False,False,False,False,True
N103,1742860800.0,1000.0,,True,False,False,False,False,True
N103,1748044800.0,1400.0,87.08982,False,False,False,True,True,True
N103,1753228800.0,722.22766,69.106476,False,False,False,True,True,True
N103,1755820800.0,1400.0,,True,False,False,False,False,True
N103,1769644800.0,718.5129,,True,False,False,False,False,True
N103,1772236800.0,717.9352,70.19608,False,False,False,True,True,True
N103,1801612800.0,711.4075,,True,False,False,False,False,True
N103,1809388800.0,709.7121,,True,False,False,False,False,True
N103,1813708800.0,708.7702,,True,False,False,False,False,True
N103,1818892800.0,1000.0,,True,False,False,False,False,True
N103,1823212800.0,1400.0,,True,False,False,False,False,True
N103,1833580800.0,1000.0,,True,False,False,False,False,True
N103,1860364800.0,1400.0,101.648735,False,False,False,True,True,True
N103,1871596800.0,1000.0,,True,False,False,False,False,True
N103,1876780800.0,1400.0,,True,False,False,False,False,True
N103,1904428800.0,689.5445,,True,False,False,False,False,True
N103,1921708800.0,1400.0,,True,False,False,False,False,True
N103,1932940800.0,1400.0,110.043785,False,False,False,True,True,True
N103,1952812800.0,1400.0,,True,False,False,False,False,True
N103,1953676800.0,1500.0,84.26703,False,False,False,True,True,True
N103,1957996800.0,678.68225,,True,False,False,False,False,True
N103,1958860800.0,678.5115,,True,False,False,False,False,True
N103,1967500800.0,676.80347,,True,False,False,False,False,True
N103,1976140800.0,1500.0,,True,False,False,False,False,True
N103,1977004800.0,1400.0,,True,False,False,False,False,True
N103,1987372800.0,1400.0,,True,False,False,False,False,True
N103,1989100800.0,1500.0,-71.10258,False,False,True,False,True,True
N103,1989100800.0,1400.0,,True,False,False,False,False,True
N103,2010700800.0,1500.0,,True,False,False,False,False,True
N103,2015884800.0,1400.0,-77.977165,False,False,True,False,True,True
N103,2035756800.0,1400.0,-14.074347,False,False,True,False,True,True
N103,2036620800.0,663.3972,,True,False,False,False,False,True
N103,2042668800.0,1400.0,-51.91293,False,False,True,False,True,True
N103,2049580800.0,660.929,,True,False,False,False,False,True
N103,2051308800.0,660.60614,,True,False,False,False,False,True
N103,2055628800.0,659.8017,,True,False,False,False,False,True
N103,2097964800.0,1500.0,,True,False,False,False,False,True
N103,2107468800.0,1500.0,,True,False,False,False,False,True
N103,2109196800.0,649.92804,,True,False,False,False,False,True
N103,2114380800.0,1400.0,,True,False,False,False,False,True
N103,2124748800.0,1500.0,,True,False,False,False,False,True
N103,2164492800.0,1400.0,,True,False,False,False,False,True
N103,2174860800.0,1500.0,,True,False,False,False,False,True
N103,2209420800.0,1400.0,,True,False,False,False,False,True
N103,2230156800.0,1500.0,117.09253,False,False,False,True,True,True
N103,2237932800.0,1500.0,,True,False,False,False,False,True
N103,2242252800.0,626.723,-43.09358,False,False,True,False,True,True
N103,2251756800.0,1400.0,67.90995,False,False,False,True,True,True
N103,2253484800.0,1500.0,,True,False,False,False,False,True
N103,2255212800.0,1500.0,101.02725,False,False,False,True,True,True
N103,2260396800.0,1500.0,,True,False,False,False,False,True
N103,2275084800.0,621.2865,-34.36248,False,False,True,False,True,True
N103,2281132800.0,1400.0,83.7006,False,False,False,True,True,True
N103,2289772800.0,618.8815,-19.111914,False,False,True,False,True,True
N103,2291500800.0,1400.0,-59.734303,False,False,True,False,True,True
N103,2293228800.0,618.31555,,True,False,False,False,False,True
N103,2293228800.0,1400.0,,True,False,False,False,False,True
N103,2325196800.0,1500.0,,True,False,False,False,False,True
N103,2337292800.0,1500.0,-59.017765,False,False,True,False,True,True
N103,2350252800.0,1400.0,,True,False,False,False,False,True
N103,2375395200.0,605.2948,-32.973095,False,False,True,False,True,True
N103,2387491200.0,1400.0,,True,False,False,False,False,True
N103,2409955200.0,1500.0,,True,False,False,False,False,True
N103,2437603200.0,1400.0,,True,False,False,False,False,True
N103,2453155200.0,593.52997,103.81052,False,False,False,True,True,True
N103,2453155200.0,1500.0,83.14754,False,False,False,True,True,True
N103,2464387200.0,1400.0,,True,False,False,False,False,True
N103,2473027200.0,1400.0,,True,False,False,False,False,True
N103,2473891200.0,1500.0,71.35158,False,False,False,True,True,True
N103,2492899200.0,1400.0,,True,False,False,False,False,True
N103,2528323200.0,1500.0,,True,False,False,False,False,True
N103,2543011200.0,1400.0,,True,False,False,False,False,True
N103,2592259200.0,1500.0,81.25235,False,False,False,True,True,True
N103,2594851200.0,573.4261,107.34508,False,False,False,True,True,True
N103,2603491200.0,572.257,-47.21097,False,False,True,False,True,True
N103,2610403200.0,1400.0,-40.86567,False,False,True,False,True,True
N103,2703715200.0,1500.0,-48.192898,False,False,True,False,True,True
N103,2713219200.0,557.8451,,True,False,False,False,False,True
N103,2715811200.0,557.5178,,True,False,False,False,False,True
N103,2721859200.0,556.75415,-71.62773,False,False,True,False,True,True
N103,2741731200.0,1400.0,106.53832,False,False,False,True,True,True
N103,2755555200.0,552.527,-40.38268,False,False,True,False,True,True
N103,2775427200.0,1500.0,65.08983,False,False,False,True,True,True
N103,2798755200.0,1500.0,97.80293,False,False,False,True,True,True
N103,2828995200.0,1400.0,-60.2013,False,False,True,False,True,True
N103,2859235200.0,1167.1233,,True,False,False,False,False,True
N103,2878243200.0,1400.0,-18.572048,False,False,True,False,True,True
N103,2892067200.0,536.1864,,True,False,False,False,False,True
N103,2899843200.0,535.28827,-79.89961,False,False,True,False,True,True
N103,2905891200.0,534.596,,True,False,False,False,False,True
N103,2943907200.0,1000.0,53.97578,False,False,False,True,True,True
N103,2946499200.0,1000.0,,True,False,False,False,False,True
N103,2966371200.0,527.78345,,True,False,False,False,False,True
N103,2986243200.0,1400.0,,True,False,False,False,False,True
N103,2991427200.0,1400.0,,True,False,False,False,False,True
N103,2992291200.0,1000.0,,True,False,False,False,False,True
N103,3001795200.0,523.9044,,True,False,False,False,False,True
N103,3003523200.0,1400.0,76.57373,False,False,False,True,True,True
N103,3011299200.0,1000.0,113.19533,False,False,False,True,True,True
N103,3013891200.0,1400.0,,True,False,False,False,False,True
N103,3024259200.0,521.4812,,True,False,False,False,False,True
N103,3031171200.0,520.74066,108.99312,False,False,False,True,True,True
N103,3031171200.0,1000.0,,True,False,False,False,False,True
N103,3049315200.0,1000.0,,True,False,False,False,False,True
N103,3050179200.0,1400.0,-67.59623,False,False,True,False,True,True
N103,3053635200.0,518.3481,,True,False,False,False,False,True
N103,3087331200.0,514.82245,,True,False,False,False,False,True
N103,3096835200.0,513.84265,,True,False,False,False,False,True
N103,3111523200.0,1000.0,,True,False,False,False,False,True
N103,3119299200.0,1000.0,,True,False,False,False,False,True
N103,3127075200.0,1000.0,,True,False,False,False,False,True
N103,3151267200.0,1400.0,,True,False,False,False,False,True
N103,3157401600.0,1231.2329,,True,False,False,False,False,True
N103,3166041600.0,506.83487,,True,False,False,False,False,True
N103,3171225600.0,1000.0,-20.673956,False,False,True,False,True,True
N103,3181593600.0,505.2858,,True,False,False,False,False,True
N103,3191961600.0,1000.0,-46.847824,False,False,True,False,True,True
N103,3207513600.0,1000.0,,True,False,False,False,False,True
N103,3234297600.0,500.16104,,True,False,False,False,False,True
N103,3248121600.0,0.0,-22.764395,False,False,True,False,True,True
N103,3303417600.0,0.0,89.80993,False,False,False,True,True,True
N103,3327609600.0,1000.0,,True,False,False,False,False,True
N103,3331929600.0,0.0,,True,False,False,False,False,True
N103,3333657600.0,0.0,,True,False,False,False,False,True
N103,3342297600.0,1000.0,,True,False,False,False,False,True
N103,3344889600.0,1000.0,,True,False,False,False,False,True
N103,3351801600.0,0.0,,True,False,False,False,False,True
N103,3353529600.0,489.05698,,True,False,False,False,False,True
N103,3372537600.0,0.0,,True,False,False,False,False,True
N103,3373401600.0,0.0,,True,False,False,False,False,True
N103,3382905600.0,1000.0,,True,False,False,False,False,True
N103,3403641600.0,1000.0,,True,False,False,False,False,True
N103,3412281600.0,1000.0,,True,False,False,False,False,True
N103,3426969600.0,482.54678,64.46972,False,False,False,True,True,True
N103,3427833600.0,482.47134,,True,False,False,False,False,True
N103,3433881600.0,1000.0,,True,False,False,False,False,True
N103,3438201600.0,481.5674,,True,False,False,False,False,True
N103,3439929600.0,481.41907,85.64812,False,False,False,True,True,True
N103,3469305600.0,478.89767,-30.384396,False,False,True,False,True,True
N103,3471033600.0,1000.0,-76.59467,False,False,True,False,True,True
N103,3483129600.0,0.0,,True,False,False,False,False,True
N103,3501273600.0,1000.0,-79.10442,False,False,True,False,True,True
N103,3511641600.0,475.3357,,True,False,False,False,False,True
N103,3515961600.0,474.97647,86.32424,False,False,False,True,True,True
N103,3546201600.0,472.47223,,True,False,False,False,False,True
N103,3548793600.0,472.25858,,True,False,False,False,False,True
N103,3555705600.0,0.0,104.413895,False,False,False,True,True,True
N103,3563481600.0,1000.0,77.76004,False,False,False,True,True,True
N103,3567801600.0,470.69943,,True,False,False,False,False,True
N103,3575577600.0,470.0724,,True,False,False,False,False,True
N103,3591993600.0,468.74863,,True,False,False,False,False,True
N103,3609273600.0,0.0,-37.931824,False,False,True,False,True,True
N103,3618777600.0,1000.0,,True,False,False,False,False,True
N103,3646425600.0,1000.0,64.80141,False,False,False,True,True,True
N103,3663705600.0,1000.0,,True,False,False,False,False,True
N103,3686169600.0,461.3679,-23.925024,False,False,True,False,True,True
N103,3689625600.0,461.10037,91.552155,False,False,False,True,True,True
N103,3706041600.0,0.0,,True,False,False,False,False,True
N103,3715545600.0,0.0,96.08,False,False,False,True,True,True
N103,3737145600.0,0.0,,True,False,False,False,False,True
N103,3742329600.0,1000.0,-53.609028,False,False,True,False,True,True
N103,3750105600.0,1000.0,,True,False,False,False,False,True
N103,3752697600.0,0.0,,True,False,False,False,False,True
N103,3761337600.0,455.71277,,True,False,False,False,False,True
N103,3810585600.0,452.1081,-35.26373,False,False,True,False,True,True
N103,3824409600.0,451.11203,,True,False,False,False,False,True
N103,3827865600.0,0.0,,True,False,False,False,False,True
N103,3859833600.0,0.0,,True,False,False,False,False,True
N103,3862425600.0,500.0,94.6287,False,False,False,True,True,True
N103,3865881600.0,448.16547,100.82731,False,False,False,True,True,True
N103,3871065600.0,500.0,62.15472,False,False,False,True,True,True
N103,3900441600.0,445.74747,,True,False,False,False,False,True
